Id;Category;Tweet
1.00E+18;;RT @karlasuzettee: You haven’t lived until you smell a drink and actually want to throw up and die by the smell of it https://t.co/zekZooPj…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @atiqah98: I miss you, but I know you don't care.
1.00E+18;;idk why people are throwing hates at daehwi when he clearly did nothing wrong. let him breathe and leave him alone.… https://t.co/TeionRcVrD
1.00E+18;;Yall they done made me come in an hour earlier to work today and i want to fucking die.  All i have to say is we be… https://t.co/lclEapzHtj
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;niall is the sweetest person i truly want to die
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"RT @The_Trump_Train: I can’t believe I’m saying this, but Kim Kardashian just set an example to the rest of America.

If you want something…"
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;"Conservative members equate to ""childish, rude, stupid, and RACIST!"" Tired of these Neanderthals thinking they're s… https://t.co/tMWdJbCaDx"
1.00E+18;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…"
1.00E+18;;@BillPostOregon Yep, it's happening. https://t.co/z1n5638e0j
1.00E+18;;"RT @kaibasyugi: ghshgs based from @wrongbrodinsons tweet !!! https://t.co/d7HrbCfw9f

;;w    ;; ^this tweet made me soft i'm sorry https://…"
1.00E+18;;I’m really surprised I didn’t break my pinky toe smashing it into the corner of my door frame. It hurts all the way… https://t.co/SAIFovykVD
1.00E+18;;"@08Jayhawk 
It's whole BS. He's still hanging out with Cara Maria including Natalie at the club today. He seem like… https://t.co/23PfNQl9L2"
1.00E+18;;"RT @screaming_shane: Can we try to get @shanedawson to see this?

I want to glam Shane, Ryland, Morgan, Garrett and Andrew. It'd still make…"
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;RT @paced_: I don't even care i'm sick, and i will still stream :D
1.00E+18;;"RT @EIWBM_Cat: The word you're looking for is ""neo-fedudalism""

Also, occasionally called ""Austerity"" by maggots who want you to accept it.…"
1.00E+18;;"Live exports of sheep &amp;cows australia to the middle east imagine their fate a long journey to the port a long shipp… https://t.co/70dXhRomUQ"
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;RT @AllforMinhyun: Another achievement unlocked. I thought I will never see this. It was very AMAZING from.the start until the end of this…
1.00E+18;;"RT @Spreading_L0ve: Asking for help is NOT A FLAW.

It DOES NOT make someone weak.

We’re all human and we ALL need help sometimes and that…"
1.00E+18;;"RT @vvoouunn: tentacle suits... are good
i think one of these two might be a little in over their head, but don't worry! the tentacles'll t…"
1.00E+18;;"RT @bcardin03: When I do good, no one cares.
When I do bad, everyone sees."
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…"
1.00E+18;;RT @campbellclaret: Or none at all when people realise THIS IS ALL FUCKING POINTLESS. which is precisely what is happening https://t.co/3ds…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;been trying to reach out to ppl all fucking night n seemingly no one cares
1.00E+18;;Goddamn😂😂😂😂😂😂😂😂 https://t.co/qJhn3vWScS
1.00E+18;;RT @Madiisongracee: VSCO is by far my fav social media platform. Wanna post 10 pics in one day ??? Go for it. Annoyed with creepy comments…
1.00E+18;;"#ItFeelsKindaWeirdWhen
Ppl think I actually care well sorry tbh I don't"
1.00E+18;;imma be honest with you chief i still don't care about zool
1.00E+18;;RT @eyeronicmuch: and then i tell her “goddamn rebecca stop being so basic, no one cares if the barista didn’t sprinkle crushed peanuts to…
1.00E+18;;RT @ricsl1600: “If you remember me, then I don't care if everyone else forgets.” ― Haruki Murakami #ALDUB151stWeeksary
1.00E+18;;"RT @PudgeRose: @HouseGOP The ""people"" did not elect you to give amnesty to illegals AGAIN. This will not work, More illegals keep coming! B…"
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;@tinderellasays You DEFINITELY did the right thing. All too often, we women get into relationships on the man’s ter… https://t.co/NOA8CVCOR1
1.00E+18;;RT @TarekFatah: Sweet. Pakistan's pussycat Army generals who can't fight wars, yet would like everyone to believe their meowing is a roar.…
1.00E+18;;i hate the world we live in https://t.co/BHoCk8qLlx
1.00E+18;;I just want everyone out of my ear and to be left tf alone
1.00E+18;;RT @spierlewis: it's literally such a mistake... they don't promote the show as is. how can they expect to keep people's interest for a YEA…
1.00E+18;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
1.00E+18;;RT @HailIommi: I don't care one way or another about the Miss America pageant ditching the swimsuit competition. It might be newsworthy to…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"When everyday I wonder just why I chose to stay
When life is just so pointless, gets worse here everyday

#ArawGabiBlow"
1.00E+18;;"We follow all the rules, we put up with stupid fools
When the day comes to an end
And tomorrow we'll do it again

#ArawGabiBlow"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;I'm just tired
1.00E+18;;RT @ScouseSocialism: Genuinely could not give a shit about anything Samantha Cameron says, quite frankly. I don't think we should be partic…
1.00E+18;;"RT @sarahllfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…"
1.00E+18;;RT @PradRachael: YOUR EXACTLY RIGHT, HOLLYWOOD MUST BE BOYCOTTED COMPLETELY,  THEY'RE ALL CRAZY, AND IT SCARES THE HELL OUT OF ME, THIS WOR…
1.00E+18;;I think I’ve found my soulmate 😱 https://t.co/sSUA7agZZM
1.00E+18;;"@barbaraslavin1 @TheIranDeal Unfortunately, the behavior of the eastern ""allies"" of Iran is as opportunistic as it… https://t.co/iC9yK7x3xX"
1.00E+18;;"RT @dontbrexitfixit: Business man on Sky News has written letters but gets no response re Brexit. 

He thinks they either don't understand…"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;RT @OH_Sonti: A colleague of mine had the worst seizures. About ten episodes while we waited for an ambulance. All because of Score https:/…
1.00E+18;;RT @OH_Sonti: A colleague of mine had the worst seizures. About ten episodes while we waited for an ambulance. All because of Score https:/…
1.00E+18;;The amount of tied I feel right now is awful. My eyes hurt. Just want baby to go back to sleep for a few hours. Please!
1.00E+18;;I have extra classes i want to: die
1.00E+18;;RT @k8indaeyo: just realized kon tv is this saturday too.. hmm the 2nd fan meeting starts at 6 and it’ll end around 9? 9:30? i wish we can…
1.00E+18;;All I want is nothing more to hear you knocking at my door 'Cause if I could see your face once more I could die as a happy man I'm sure.
1.00E+18;;@Ojieame @AishaYesufu @Corporatte_Thug I don't care what they have to prove or not.. While they are in uniform, car… https://t.co/JqJ99y6Qvq
1.00E+18;;RT @ricsl1600: “If you remember me, then I don't care if everyone else forgets.” ― Haruki Murakami #ALDUB151stWeeksary
1.00E+18;;Same. https://t.co/qEnkOMNTkj
1.00E+18;;i'm the complete opposite from normal people because when it's summer i get mad depressed and my good moods are whe… https://t.co/28KIPzFEfO
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;"@slyencer @CaptainHanyuu ""You're shit, no one cares about you and your 'belief'""
""Sexuality is no religion, idiot.""… https://t.co/cbgcornEIP"
1.00E+18;;"RT @poconomtn: Dear @nflnetwork 
We don’t care if you kneel anymore. No one is watching. You can kneel stand dance leave whatever. No one c…"
1.00E+18;;"RT @fangirlingJM: When everyday I wonder just why I chose to stay
When life is just so pointless, gets worse here everyday

#ArawGabiBlow"
1.00E+18;;"RT @fangirlingJM: We follow all the rules, we put up with stupid fools
When the day comes to an end
And tomorrow we'll do it again

#ArawGa…"
1.00E+18;;#TuEscuchas: PLUS ONE - I DON'T CARE #RadioMakroDigital #Ponte11ConRadioMakroDigital
1.00E+18;;"RT @fangirlingJM: We follow all the rules, we put up with stupid fools
When the day comes to an end
And tomorrow we'll do it again

#ArawGa…"
1.00E+18;;@MikeDiver I feel like this is the year we find out whether the reason Xbox has so few exclusives at the moment was… https://t.co/dfHV2sicRF
1.00E+18;;i don't even care
1.00E+18;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
1.00E+18;;"@dino_melaye ""I will kill myself and put you in trouble"". A coward!"
1.00E+18;;"RT @xanria_018: #ALDUB151stWeeksary
I am ready to sleep forever and ever, if you just want to be with me in my dreams."
1.00E+18;;"RT @fangirlingJM: We follow all the rules, we put up with stupid fools
When the day comes to an end
And tomorrow we'll do it again

#ArawGa…"
1.00E+18;;"i generally have good access to fresh food &amp; produce but i often can't actually eat it or keep it down... i get ulc… https://t.co/myYSRJ5SEr"
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;Why am I having such a a sleepless night 😭 I just want to sleep .
1.00E+18;;THIS TIME I'M GOING TO SLEEP FOR REAL AND IF I DON'T IM GOING ✈️ TO KILL MYSELF
1.00E+18;;I hope your advice to her was to leave the marriage? Because I don't get why people stay in lopsided relationships.… https://t.co/Js1wxKkdXU
1.00E+18;;RT @ShumDarioNews: Besides the fact that we love the show, there are also practical reasons why it can't end yet: What is Magnus going to d…
1.00E+18;;I have no respect for a lawyer who brazenly lies for his client and slanders honest men and women in law enforcemen… https://t.co/AM13nSHtYb
1.00E+18;;If I were you i wont spazz about lay anymore he is not in exo and nobody will appreciate him and youre post about h… https://t.co/WzhkqeTNFf
1.00E+18;;"RT @fangirlingJM: When everyday I wonder just why I chose to stay
When life is just so pointless, gets worse here everyday

#ArawGabiBlow"
1.00E+18;;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…"
1.00E+18;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…"
1.00E+18;;@conal_fitz You're doing a lot of over thinking. I couldn't care less if United gazump City. I don't know what role… https://t.co/cmOrSq0i9W
1.00E+18;;nahihilo nako : ( i want to go home 😢
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;RT @tamsalexa: omfg I was at a bar on friday and was talking to this guy and said “oh I have to use the bathroom” and left and i’m at the s…
1.00E+18;;RT @GuitarMoog: Leavers (who won, remember) in the Cabinet appear to be having hissy fits that UKGov is going to make a proposal they don't…
1.00E+18;;Thanks @simonfromharlow for sharing your story. Talking about your mental health problems publicly must be a weight… https://t.co/iTlbAFcx8m
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @devilscompiler: I don't think most ppl in crypto care about decentralization. Many projects are doing the bare minimum or subverting it…
1.00E+18;;Last post for tonight cause i'm tired as shit and i just had a literal rude awakening that i'm too tired to explain https://t.co/gAiquKQHM8
1.00E+18;;@kaitlynamberrr @ddlovato Ngl he's quite the fan of @ddlovato  , he's very much so enjoying I really don't care at… https://t.co/mouZz1Ul4g
1.00E+18;;"#BarnabyJoyce: ""I don't believe in abortion."" It's not a religion. You're a man, we don't care what you think. @ABCthedrum"
1.00E+18;;RT @SkinnerPm: And I’ve been pushed shoved cussed etc. I’ve been afraid about the next steps on a call I thought was fine.  I’ve been afrai…
1.00E+18;;RT @verykth: IF STANDING UP FOR TAEHYUNG MEANS YOU'RE A SOLO STAN IN THIS FANDOM THEN I DON'T CARE. ACCUSE ALL YOU WANT BUT THAT DOES NOT M…
1.00E+18;;RT @tamsalexa: omfg I was at a bar on friday and was talking to this guy and said “oh I have to use the bathroom” and left and i’m at the s…
1.00E+18;;RT @scoreIess: I don't care how attractive you are. If your personality is ugly, so are you
1.00E+18;;RT @xty___: I don't care about an argument, I'll still be here tomorrow for you.
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @Ladadimicah: i don't want to get attached to anyone anymore, it only destroys me in the end. ☺
1.00E+18;;"RT @The_Trump_Train: I can’t believe I’m saying this, but Kim Kardashian just set an example to the rest of America.

If you want something…"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;Interrupting my usual Twitter fare for this important thread. https://t.co/m8H0Q6tZET
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;If I said “Morning Sir” to my teacher in secondary school I would have got my cunt kicked in aff all my mates https://t.co/zO4kautmVB
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;We need to fix our legal system and legal aid fees. Without a functional legal system we can’t call ourselves a civ… https://t.co/gmCTRFy2c8
1.00E+18;;"RT @Blue_Bird_8: @AeonDreamStudio @Edgeof_theSky @XelestialWriter @stormvalkyrie @EeveeDream Ahhhhhh
I just finished playing the update and…"
1.00E+18;;RT @RealTalk10110: no one cares, unless you're pretty, popular or dying
1.00E+18;;Stay strong,best wishes https://t.co/wCYaDsd1XI
1.00E+18;;I just want to go back to sleep lol
1.00E+18;;"This is exactly: the fight will change but it will go on 🙌
See you soon!
@belfemnet 
@BelfastBookFest 
#Autonomy https://t.co/MKiTfWsV5g"
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;"RT @fangirlingJM: We follow all the rules, we put up with stupid fools
When the day comes to an end
And tomorrow we'll do it again

#ArawGa…"
1.00E+18;;RT @tamsalexa: omfg I was at a bar on friday and was talking to this guy and said “oh I have to use the bathroom” and left and i’m at the s…
1.00E+18;;"RT @Strictlybiz860: Keep your jealous girlfriends/baby mamas over there.... #Rs 

I don't care what you dealing with - your domestic is NOT…"
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;"RT @sarahfhfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…"
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"RT @fangirlingJM: When everyday I wonder just why I chose to stay
When life is just so pointless, gets worse here everyday

#ArawGabiBlow"
1.00E+18;;RT @slyfoxritsu: Just sharing this link here since I'm tired of getting into fights with armeries who call him mom and argue back that he l…
1.00E+18;;@bakarei51438136 For the last nine years, I've travelled 4,560,533,120km above you. Also I don't want to die.
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @dxppxr_dxn: @niaaru I think as long as the intention of the prayer was honest then it doesn't matter. God don't care about a nut. God g…
1.00E+18;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…
1.00E+18;;I just want to sleep 😪
1.00E+18;;I will have to go to the seaside once again, I don't care if it rains like hell but I want to see the sea itself again.
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @HakonRotmwrt: continue to pray to Yellowstone. concentrate on the magma chamber. we can end it here. we can end it for all time.
1.00E+18;;@TeaAndTae it's official, you want to end my weak heart 😭💜
1.00E+18;;"RT @malsawmi151: ""I am groot"" could literally mean-

🔘I'm gay
🔘I'm hungry 
🔘loki deserves better
🔘homophobes can suck my dick 
🔘I'm sleepy…"
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @DomSherwood1: All good things come to an end. It has been my privelidge to be a part of this world. @ShadowhuntersTV team have been so…
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;RT @BooksBakesBio: We schedule our crying in between meetings and taking care of our responsibilities. Sometimes we don't have a chance to…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @sameeyesblou: The love they share is unreal. This kind of thing happens once in a lifetime and I am so happy that I get to witness it,…
1.00E+18;;used to be my fav month(6) but somehow i want it to end earlier.. or doesnt even come at all..
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
1.00E+18;;RT @emoower: Supreme Court judgement is an hour away and it is all legal and I’m TERRIFIED but I know whatever the result tomorrow we have…
1.00E+18;;"RT @PuleXR: I don't even care if we're friends.

You do this to me, I'm sending you straight to ICU 😂 https://t.co/zDyka9fPpa"
1.00E+18;;"RT @sarahllfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…"
1.00E+18;;@tily_ben @elliobl @vicky_fowler20 @BergerRussell @SPIEGELONLINE No one is discriminating. Lgbt are free to join Cr… https://t.co/Ud6ZAlvMwT
1.00E+18;;I want to go home, get in bed, and do a lot of crying
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @twicemichaengie: I don't care about then concept of twices comeback, I just hope the song is good. Summer songs can be tricky. Then can…
1.00E+18;;@jazminasaavedra Seriously no one cares about self confessed bigots
1.00E+18;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP"
1.00E+18;;RT @dlakza: I want to start a campaign against energy drinks. These R10 scores that people drink like its water. People are going to die.
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"@stevesilberman @Nash076 @radiofreegeorgy ""All I wanna say is that they don't really care about us."""
1.00E+18;;RT @tarastrong: @realDonaldTrump Hey #PresidentAsshole YOU are destroying children. You can’t understand this but most parents really love…
1.00E+18;;RT @MyBaeTexts: I don't care about rumors, I know what I've said and done.
1.00E+18;;Exactly why I didn’t bother with the current season https://t.co/qW09koP2dW
1.00E+18;;Great picture @poczero @sam_german! It was also their bubbly sense of humour and long-standing #friendship - captiv… https://t.co/AZciMunoa1
1.00E+18;;take me out tonight. take me anywhere, i don't care.
1.00E+18;;RT @atiqah98: I miss you, but I know you don't care.
1.00E+18;;"RT @fangirlingJM: We follow all the rules, we put up with stupid fools
When the day comes to an end
And tomorrow we'll do it again

#ArawGa…"
1.00E+18;;"RT @nabelaws: Yuta's ideal date plan:
There's date that I'd really like to try once, it's summer festival fireworks date! wear yukata, eat…"
1.00E+18;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
1.00E+18;;@chlolongxx I wanted All Night too!!! It would be so full circle to sing that at the end with Forever Young
1.00E+18;;RT @sherrypie18: “I don't want to die without any scars.” ― Chuck Palahniuk, Fight Club  #ALDUB151stWeeksary ♥
1.00E+18;;@mitra_meghna It's break time, and my eyes is brimming with tears. I just want to go home so that I can cry. I've so much to say. 😭🤧❤
1.00E+18;;WELL! WE NEED THE F.B.I. ON THE SOUTHSIDE WHERE THESE GANGSTER ALDERMAN GIVE OUT THEIR ORDERS. I WAS NOT BORN YESTE… https://t.co/5ISZ48tg6J
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;I don't want to be dramatic but I think I might die of this hay fever
1.00E+18;;"RT @ntandoXimba1: I just want to kiss you in your sleep and whisper ""Good morning babe, your bath water is ready &amp; your breakfast is in the…"
1.00E+18;;"RT @IamJisooIamOkay: Their lost.
Posers can stick it to where the sun don't shine. https://t.co/Qwf1kxIDlg"
1.00E+18;;@fultonbot @BedfordLvlExp IV and V especially are very dear to my heart.  IV was the first ever Ultima I played, an… https://t.co/oJvHLk0kgI
1.00E+18;;RT @AssumingMo: I don't care if I don't sound good. This is my favorite song. I'm just gonna sing it.
1.00E+18;;RT @MyBaeTexts: I don't care about rumors, I know what I've said and done.
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;💀💀💀💀💀😭😭😭 https://t.co/GDnYHdylY9
1.00E+18;;I'm sorry I don't care what anyone says you can tell a 12 year old girl from a 16 year old girl. Disgusting https://t.co/6sOWtOBhoN
1.00E+18;;Makers of #Gold are Expert when it comes to delaying any film... dey hv sole Handedly destroyed hype of many films.… https://t.co/cdBqKoN6tY
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;i should kill myself
1.00E+18;;cant wait to die young in this from you want to the coolest monkey in white I post
1.00E+18;;"RT @UnaMullally: Three types of development in Dublin right now:
1. Hotels. Britain &amp; US are v stable with infinite tourists.
2. Bars/resta…"
1.00E+18;;haha that'll be so cute 🙈 https://t.co/ngbDymYfih
1.00E+18;;RT @MyBaeTexts: I don't care about rumors, I know what I've said and done.
1.00E+18;;Trying to kill myself by driving 💯
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"RT @pinkot9: JYP: ""What theme shall we have for this summer CB?""

NY: ""Sexy &amp; Flirty""

JY: ""Beach Activity""

MM: ""Anything but eating water…"
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;"I don't care how bad me &amp; my ex fell off I'm not talking bad about her good things only spread the positivity 🤷🏿‍♂️"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;My school laptop is the biggest pile of shit and at this point I'm about to chuck it out of the window because I ju… https://t.co/Q0ZvIl5Zbt
1.00E+18;;RT @Nigella_Lawson: Midweek Treat: #RecipeOfTheDay is Lemon Polenta Cake - and I think it may be my favourite cake of all time. By the way,…
1.00E+18;;@athrillofhope @davestewart4444 @Total_Bisquick @hughhewitt Let's go back to the intolerance thing. And seriously?… https://t.co/Veq0JlGiJq
1.00E+18;;"RT @squidslippers: the benefit of being a failure is i truly don't care about getting hacked. wanna hack my...

...phone? have fun getting…"
1.00E+18;;RT @SheenaParks20: The selfish left only care about themselves,  they don't give a damn about crimes like this. The more of their tweets I…
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;!!!! https://t.co/LZvtLV54TD
1.00E+18;;RT @H8Times: MY buzzwords for E3 is ACTUAL GAMEPLAY if it's not that I don't care #E3 #E32018
1.00E+18;;"RT @xanria_018: #ALDUB151stWeeksary
I am ready to sleep forever and ever, if you just want to be with me in my dreams."
